Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,ppi,SSD,HDD
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.04,54291.7872,0,0,141.21199808219862,256,0
Acer,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.4,26586.72,0,0,141.21199808219862,0,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.44,46939.68,0,0,141.21199808219862,128,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.49,51148.8,0,0,141.21199808219862,256,0
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,85194.72,0,0,141.21199808219862,256,1000
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,71874.72,0,0,141.21199808219862,128,1000
MSI,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.8048,0,0,141.21199808219862,128,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,AMD Radeon R5 M420,Windows 10,2.18,36496.2672,0,0,100.45466986113651,0,1000
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,AMD Radeon R7 M365X,Windows 10,1.84,69103.6272,0,0,141.21199808219862,256,0
Lenovo,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.37,97236.0,1,1,165.6321180513006,512,0
Dell,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,100.45466986113651,0,500
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.36,87912.0,0,1,157.3505121487356,256,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,2.31,62071.2,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.18,37725.4368,0,0,100.45466986113651,0,1000
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.95,61218.72,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Windows 10,2.2,16463.52,0,0,100.45466986113651,0,1000
HP,Ultrabook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.26,84129.12,0,0,141.21199808219862,0,500
HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,No OS,1.86,15392.592,0,0,100.45466986113651,0,1000
Lenovo,2 in 1 Convertible,Intel Core i7 6560U 2.2GHz,16.0,Intel Iris Graphics 540,Windows 10,1.3,95850.72,1,1,276.053530085501,1000,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.47,58874.4,0,1,157.3505121487356,128,0
HP,Netbook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.26,88924.32,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,Intel HD Graphics 520,Windows 10,2.18,29762.208,0,0,100.45466986113651,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72,0,0,141.21199808219862,128,1000
Dell,Gaming,Intel Core i7 6820HK 2.7GHz,16.0,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24,0,0,122.3837316712388,512,1000
HP,Gaming,Intel Core i5 6300HQ 2.3GHz,8.0,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72,0,1,157.3505121487356,128,1000
Asus,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4.0,Nvidia GeForce 920MX,Windows 10,2.8,28238.4,0,0,106.11306214269258,0,1000
Acer,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.23,32980.32,0,0,100.45466986113651,0,500
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,2.2,59620.32,0,0,100.45466986113651,256,0
Lenovo,2 in 1 Convertible,Intel Core M m7-6Y75 1.2GHz,8.0,Intel HD Graphics 515,Windows 10,1.1,69210.72,1,1,165.6321180513006,256,0
Lenovo,Gaming,AMD FX 8800P 2.1GHz,16.0,AMD Radeon R9 M385,Windows 10,2.5,53226.72,0,1,157.3505121487356,512,1000
Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics,Windows 10,1.36,78438.816,1,0,165.6321180513006,256,0
Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 920MX,No OS,2.2,36496.8,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,AMD Radeon R7 M445,Windows 10,2.36,35111.52,0,0,106.11306214269258,0,1000
Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.68,18594.72,0,0,100.45466986113651,0,0
HP,Workstation,Intel Core i7 6820HQ 2.7GHz,8.0,Nvidia Quadro M1000M,Windows 10,2.0,119826.72,0,1,157.3505121487356,8,0
Dell,Ultrabook,Intel Core i7 7600U 2.8GHz,8.0,Intel HD Graphics 620,Windows 10,1.36,94572.0,0,0,141.21199808219862,256,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.2,77788.8,0,0,141.21199808219862,256,0
Asus,2 in 1 Convertible,Intel Core M M7-6Y75 1.2GHz,8.0,Intel HD Graphics 515,Chrome OS,1.2,61751.52,0,0,141.21199808219862,0,0
Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,1.7,79333.3872,0,1,157.3505121487356,256,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,4.36,168045.12,0,1,282.42399616439724,512,1000
Dell,2 in 1 Convertible,Intel Core i5 7Y54 1.2GHz,8.0,Intel HD Graphics 615,Windows 10,1.24,101178.72,1,0,165.6321180513006,256,0
HP,2 in 1 Convertible,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Windows 10,1.45,41292.0,1,0,100.45466986113651,256,0
Dell,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.3,67559.04,0,0,276.053530085501,256,0
Acer,2 in 1 Convertible,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.25,20725.92,1,1,135.0942111925629,0,0
Toshiba,Notebook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 10,1.2,81784.8,0,0,141.21199808219862,256,0
Lenovo,Ultrabook,Intel Core i5 7300U 2.6GHz,8.0,Intel HD Graphics 620,Windows 10,1.36,93772.8,0,1,157.3505121487356,256,0
Acer,Notebook,Intel Core i5 7200U 2.5GHz,12.0,Nvidia GeForce GTX 950M,Windows 10,2.4,53759.52,0,0,141.21199808219862,128,1000
Toshiba,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.1,95371.2,1,0,165.6321180513006,512,0
HP,Notebook,Intel Core i5 7200U 2.50GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.04,45101.52,0,0,100.45466986113651,0,1000
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,AMD Radeon R5 M430,Linux,2.25,24808.2336,0,0,100.45466986113651,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.9,43956.0,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.04,36496.8,0,0,141.21199808219862,0,500
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,32.0,Nvidia GeForce GTX 1070,Windows 10,4.42,167778.72,0,1,157.3505121487356,256,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,6.0,Nvidia GeForce 920MX,Windows 10,2.4,37029.6,0,0,141.21199808219862,256,0
Dell,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,16.0,Intel HD Graphics 615,Windows 10,1.22,101178.72,1,0,276.053530085501,512,0
Dell,Ultrabook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,1.5,104587.5744,1,0,209.8006828649808,256,0
Dell,Gaming,Intel Core i7 6700HQ 2.6GHz,32.0,Nvidia GeForce GTX 1070,Windows 10,4.42,149184.0,0,0,141.21199808219862,256,1000
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.95,62870.4,0,0,141.21199808219862,256,0
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.73,109218.672,0,0,141.21199808219862,256,1000
HP,Notebook,Intel Core i5 7200U 2.70GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.04,52161.12,0,1,157.3505121487356,128,1000
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.7,53386.56,0,0,100.45466986113651,0,0
Asus,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16.0,Nvidia GeForce GTX 950M,Windows 10,2.3,95850.72,1,0,282.42399616439724,512,2000
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,93186.72,0,0,141.21199808219862,256,1000
Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,12.0,Intel HD Graphics 620,Windows 10,2.19,69210.72,1,1,165.6321180513006,512,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.2,63669.6,0,0,141.21199808219862,128,0
Lenovo,Notebook,AMD A12-Series 9720P 3.6GHz,6.0,AMD Radeon 530,Windows 10,2.2,29250.72,0,0,141.21199808219862,256,0
Fujitsu,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.3,34578.72,0,0,100.45466986113651,256,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.75,48751.2,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,AMD Radeon R5 M430,Windows 10,2.25,31914.72,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.04,42943.68,0,0,141.21199808219862,0,1000
Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1060,Windows 10,2.5,63349.92,0,1,157.3505121487356,128,1000
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,AMD Radeon R7 M445,Windows 10,2.36,39906.72,0,0,100.45466986113651,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620 ,Windows 10,1.6,59620.32,0,0,141.21199808219862,128,0
HP,Netbook,Intel Core M 6Y75 1.2GHz,8.0,Intel HD Graphics 515,Windows 10,0.97,101658.24,0,0,141.21199808219862,512,0
HP,Notebook,Intel Core i3 6006U 2GHz,4.0,AMD Radeon 520,Windows 10,2.1,26586.72,0,0,141.21199808219862,128,1000
Lenovo,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,No OS,1.9,14418.6336,0,0,100.45466986113651,128,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,2.3,71874.72,0,0,141.21199808219862,256,0
Asus,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.4,61272.0,0,0,276.053530085501,256,0
HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.11,71874.72,1,1,165.6321180513006,256,0
Acer,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Windows 10,2.4,20246.4,0,0,100.45466986113651,0,500
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,95850.72,0,0,141.21199808219862,256,1000
HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.48,111301.92,0,0,141.21199808219862,512,0
Acer,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.7,67132.8,0,1,157.3505121487356,128,1000
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.34,63349.92,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.18,29144.16,0,0,100.45466986113651,128,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.64,41505.12,0,0,100.45466986113651,0,500
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.2,63669.6,0,0,141.21199808219862,128,0
HP,Notebook,Intel Core i5 6300U 2.4GHz,4.0,Intel HD Graphics 520,Windows 10,1.48,58607.4672,0,0,100.45466986113651,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.95,64202.4,0,0,141.21199808219862,256,0
HP,Ultrabook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 7,1.43,77202.72,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Nvidia GeForce 930MX,Windows 10,1.64,55904.5728,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,1.64,36443.52,0,0,100.45466986113651,0,500
Dell,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.65,50562.72,0,0,141.21199808219862,0,0
HP,Ultrabook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.26,81997.92,0,0,141.21199808219862,0,500
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.48,84715.2,0,0,141.21199808219862,256,0
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.54,100550.5488,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,1.49,42624.0,0,0,100.45466986113651,0,500
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.5,64468.8,0,0,100.45466986113651,256,0
HP,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.04,41025.0672,0,0,100.45466986113651,256,0
Lenovo,Notebook,Intel Core i7 6820HQ 2.7GHz,16.0,Nvidia Quadro 3000M,Windows 7,2.4,158135.04,0,1,282.42399616439724,512,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.47,79387.2,0,1,157.3505121487356,256,0
HP,Notebook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.43,118761.12,0,0,141.21199808219862,256,0
Dell,2 in 1 Convertible,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.08,42410.3472,1,1,165.6321180513006,0,1000
Toshiba,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.2,84715.2,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.11,61218.72,0,1,157.3505121487356,256,0
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 930MX,Windows 10,1.64,63159.7104,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 10,2.09,55754.3232,0,0,141.21199808219862,0,500
HP,Ultrabook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.26,83063.52,0,0,100.45466986113651,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.31,63349.92,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.95,56476.8,0,0,100.45466986113651,0,500
Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.29,86526.72,1,0,276.053530085501,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.63,57542.4,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.64,51841.44,0,0,100.45466986113651,256,0
Acer,Notebook,AMD A9-Series 9420 3GHz,6.0,AMD Radeon R5,Windows 10,2.1,21791.52,0,0,100.45466986113651,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.7,63499.104,0,0,141.21199808219862,128,1000
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.95,63669.6,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.84,65480.5872,0,0,141.21199808219862,256,0
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.26,71874.72,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.04,39533.76,0,0,100.45466986113651,0,500
Toshiba,Ultrabook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,1.47,91908.0,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 7,2.09,56633.976,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.64,53839.9728,0,0,141.21199808219862,256,0
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,4.0,Intel HD Graphics 520,Windows 10,1.8,45128.16,1,1,165.6321180513006,256,0
Vero,Notebook,Intel Atom X5-Z8350 1.44GHz,2.0,Intel HD Graphics 400,Windows 10,1.45,11231.424,0,0,100.45466986113651,0,0
Toshiba,Notebook,Intel Core i7 6500U 2.5GHz,16.0,Nvidia GeForce 930M,Windows 10,2.4,75924.0,0,1,157.3505121487356,256,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,2.3,55922.688,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.54,53280.0,0,0,141.21199808219862,0,500
HP,Notebook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 10,1.84,112065.9552,0,0,141.21199808219862,256,500
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.43,78268.32,0,0,141.21199808219862,256,0
MSI,Gaming,Intel Core i7 6820HK 2.7GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,3.78,82351.6992,0,1,157.3505121487356,256,1000
Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.6672,0,1,157.3505121487356,128,1000
Asus,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.2,15339.312,0,0,100.45466986113651,0,0
Lenovo,Notebook,Intel Core i7 6600U 2.6GHz,16.0,Intel HD Graphics 520,Windows 7,1.1,139593.6,0,1,209.8006828649808,256,0
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 940MX,Windows 10,1.91,52161.12,0,1,157.3505121487356,0,1000
Dell,2 in 1 Convertible,Intel Core i5 7200U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,2.3,58288.32,1,1,165.6321180513006,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.04,52161.12,0,0,100.45466986113651,256,0
Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.2,120093.12,1,0,276.053530085501,1000,0
HP,Notebook,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.31,37570.392,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,No OS,1.96,26586.72,0,0,100.45466986113651,0,500
Acer,Notebook,AMD A8-Series 7410 2.2GHz,8.0,AMD Radeon R5,Windows 10,2.4,23922.72,0,0,100.45466986113651,0,1000
Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,12.0,Intel HD Graphics 620,Windows 10,1.6,69210.72,1,1,165.6321180513006,256,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32,0,0,141.21199808219862,256,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 965M,No OS,4.0,53173.44,0,1,157.3505121487356,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics,Windows 10,2.25,29783.52,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i7 7500U 2.7GHz,16.0,AMD Radeon R7 M445,Windows 10,2.32,52746.6672,0,0,141.21199808219862,0,2000
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12,0,0,141.21199808219862,256,1000
Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.29,77682.24,0,0,141.21199808219862,256,0
Asus,Gaming,Intel Core i7 6820HK 2.7GHz,64.0,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788.0,0,1,157.3505121487356,1000,0
Dell,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.62,42517.9728,1,0,165.6321180513006,256,0
Dell,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 970M,Windows 10,3.21,70809.12,0,0,282.42399616439724,256,1000
Apple,Ultrabook,Intel Core M 1.1GHz,8.0,Intel HD Graphics 515,Mac OS X,0.92,69264.0,0,1,226.41554716935852,0,0
Dell,Notebook,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.06,25679.8944,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.31,63882.72,0,0,100.45466986113651,0,500
HP,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.26,63882.72,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.49,58075.2,0,0,141.21199808219862,256,0
Lenovo,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.3,91294.7472,1,1,165.6321180513006,256,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,AMD Radeon R5 M330,Windows 10,3.0,35111.52,0,0,106.11306214269258,0,1
Lenovo,Notebook,Intel Core i5 6300HQ 2.3GHz,4.0,Nvidia GeForce GTX 950M,Windows 10,2.3,52054.56,0,1,157.3505121487356,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,3.78,133146.72,0,0,141.21199808219862,256,1000
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,28771.2,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,2.31,50083.2,0,0,141.21199808219862,0,500
Lenovo,Ultrabook,Intel Core M 6Y75 1.2GHz,8.0,Intel HD Graphics 515,Windows 10,0.99,74538.72,1,1,209.8006828649808,512,0
Lenovo,Gaming,Intel Core i7 6820HK 2.7GHz,32.0,Nvidia GeForce GTX 980M,Windows 10,4.6,172627.2,0,1,157.3505121487356,512,0
Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550 1.44GHz,4.0,Intel HD Graphics 400,Windows 10,0.69,34433.2656,1,1,224.17380907857276,0,0
HP,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.3,109170.72,0,1,282.42399616439724,512,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.18,39960.0,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.54,54931.1472,0,0,141.21199808219862,0,500
HP,Workstation,Intel Core i7 6500U 2.5GHz,8.0,AMD FirePro W4190M,Windows 7,1.9,79653.6,0,0,141.21199808219862,256,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.7,63882.72,0,0,141.21199808219862,180,0
HP,Notebook,Intel Pentium Dual Core 4405Y 1.5GHz,4.0,Intel HD Graphics 515,Chrome OS,1.29,32767.2,0,0,276.053530085501,0,0
Acer,Notebook,AMD A8-Series 7410 2.2GHz,4.0,AMD Radeon R5,Windows 10,2.4,20619.36,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Pentium Quad Core N3700 1.6GHz,4.0,Intel HD Graphics,Linux,2.2,20965.1472,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,No OS,1.86,18434.3472,0,0,100.45466986113651,0,1000
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1060,Windows 10,2.7,85194.72,0,1,157.3505121487356,256,1000
Dell,Ultrabook,Intel Core i5 8250U 1.6GHz,4.0,AMD Radeon 530,Windows 10,1.4,43601.688,0,1,157.3505121487356,256,0
HP,Netbook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,2.4,85194.72,0,0,100.45466986113651,128,0
Acer,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Nvidia GeForce GTX 950M,Windows 10,2.4,42570.72,0,0,141.21199808219862,256,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,AMD Radeon R7 M445,Windows 10,2.36,34035.264,0,0,141.21199808219862,0,1000
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 965M,Windows 10,2.6,85194.72,0,0,141.21199808219862,256,0
